fdddkfdf	receiver
fdddlgklh	reception
fdddssklh	recession
fddfjkg	recruit
fddjdd	reduce
fddjdgklh	reduction
fddkld	recipe
fddklkdhg	recipient
fddl	feel
fddlfd	record
fddlfdf	recover
fddlfdfh	recovery
fddlfdkhg	recording
fddlghkad	recognize
fddlghkgklh	recognition
fddljjdhd	recommend
fddljjdhdagklh	recommendation
fddlkhg	feeling
fdfdal	reveal
fdfdf1	refer
fdfdf2	fever
fdfdfdhdd	reference
fdfdfsd	reverse
fdfdhjd	revenue
fdfdkdg	verdict
fdfdlagklh	revelation
fdffkgdfaglf	refrigerator
fdfgal	verbal
fdfgkdal	vertical
fdfh	very
fdfjgd	refuge
fdfjgdd	refugee
fdfjsd	refuse
fdfkds	review
fdflddg	reflect
fdflddgklh	reflection
fdflfj	reform
fdflljgklh	revolution
fdflljgklhafh	revolutionary
fdfsjs	versus
fdfsklh	version
fdgafd	regard
fdgafdkhg	regarding
fdgafdldss	regardless
fdgakh1	retain
fdgakh2	regain
fdgakl	retail
fdgakldf	retailer
fdgdfah	veteran
fdgdgagld	vegetable
fdgdl	rebel
fdgfdag	retreat
fdgfdg	regret
fdgjfh	return
fdgjkld	rebuild
fdgjlaf	regular
fdgjlaflh	regularly
fdgjlagd	regulate
fdgjlagklh	regulation
fdgjlaglf	regulator
fdgjlaglfh	regulatory
fdgkfd	retire
fdgkfdd	retired
fdgkfdjdhg	retirement
fdgkjd	regime
fdgklh	region
fdgklhal	regional
fdgksgdf	register
fdhagklkgagklh	rehabilitation
fdhdd	fence
fdhddf	render
fdhdlf	vendor
fdhg	rent
fdhgal	rental
fdhgjfd	venture
fdhkdld	vehicle
fdjafk	remark
fdjafkagld	remarkable
fdjakh	remain
fdjakhkhg	remaining
fdjald	female
fdjddg	reject
fdjdjgdf	remember
fdjkhd	remind
fdjkhddf	reminder
fdjkhksg	feminist
fdjlfal	removal
fdjlfd	remove
fdjlgd	remote
fdkhflfdd	reinforce
fdlagd	relate
fdlagdd	related
fdlagkfd	relative
fdlagkfdlh	relatively
fdlagklh	relation
fdlagklhshkl	relationship
fdlakf	repair
fdlas	relax
fdldag	repeat
fdldagddlh	repeatedly
fdldasd	release
fdldfahg	relevant
fdlfdsdhg	represent
fdlfdsdhgagkfd	representative
fdlfdsdhgagklh	representation
fdlh	rely
fdljdgahg	reluctant
fdljgagklh	reputation
fdljglkd	republic
fdljglkdah	republican
fdlkagklkgh	reliability
fdlkagld	reliable
fdlkdf	relief
fdlkdfd	relieve
fdlkgklh	religion
fdlkgkljs	religious
fdlladd	replace
fdlladdjdhg	replacement
fdllfg	report
fdllfgddlh	reportedly
fdllfgdf	reporter
fdllfgkhg	reporting
fdllh	reply
fdllls	fellow
fds	few
fdsafd	reward
fdsdafdh	research
fdsdafdhdf	researcher
fdsdf	fewer
fdsdffagklh	reservation
fdsdffd	reserve
fdsdjd	rescue
fdsdjgld	resemble
fdsg	rest
fdsgajfahg	restaurant
fdsgfkdg	restrict
fdsgfkdgklh	restriction
fdsgkfal	festival
fdsglfd	restore
fdsjjd	resume
fdsjlg	result
fdskddhdd	residence
fdskddhg	resident
fdskddhgkal	residential
fdskgh	resign
fdsksg	resist
fdsksgahdd	resistance
fdslddg	respect
fdslddgkfdlh	respectively
fdslfg	resort
fdsljfdd	resource
fdsllfd	resolve
fdsllhd	respond
fdsllhddhg	respondent
fdsllhsd	response
fdsllhskgklkgh	responsibility
fdsllhskgld	responsible
fdslljgklh	resolution
fdssdl	vessel
ffadgklh	fraction
ffagjdhg	fragment
ffagkld	fragile
ffahdhksd	franchise
ffahklh	frankly
ffajd1	frame
ffajd2	fraud
ffajdslfk	framework
ffdajdhdh	frequency
ffdajdhg	frequent
ffdajdhglh	frequently
ffdd	free
ffddad	freeze
ffdddlj	freedom
ffddlh	freely
ffdhdh	french
ffdsh	fresh
ffdshjah	freshman
ffjkg	fruit
ffjsgfagd	frustrate
ffjsgfagklh	frustration
ffkdhd	friend
ffkdhdlh	friendly
ffkdhdshkl	friendship
ffladh	frozen
fflhg	front
fflhgkdf	frontier
fflj	from
fflsh	frown
fhdglfkd	rhetoric
fhhghj	rhythm
fjdkkhg	fucking
fjdl	fuel
fjf	fur
fjfal	rural
fjfghdfjlfd	furthermore
fjfhkgjfd	furniture
fjg	rub
fjggdf	rubber
fjgjfd	future
fjh1	run
fjh2	fun
fjhd	fund
fjhdajdhgal	fundamental
fjhdfal	funeral
fjhdgklh	function
fjhdgklhal	functional
fjhdkhg	funding
fjhhdf	runner
fjhhh	funny
fjhhkhg	running
fjjlf	rumor
fjkh	ruin
fjld	rule
fjlhdfagld	vulnerable
fjlkhg	ruling
fjll	full
fjll-gkjd	full-time
fjllh	fully
fjsh	rush
fjsskah	russian
fka	via
fkd	rid
fkdd1	ride
fkdd2	rice
fkddf	rider
fkddl	video
fkdfdd	fierce
fkdgd	ridge
fkdgkj	victim
fkdgklh	fiction
fkdglfh	victory
fkdh	rich
fkdkdjlljs	ridiculous
fkdld	field
fkds	view
fkdsdf	viewer
fkfal	rival
fkfd1	five
fkfd2	fire
fkfdf	river
fkfgddh	fifteen
fkfgh1	fifth
fkfgh2	fifty
fkfgjal	virtual
fkfgjallh	virtually
fkfgjd	virtue
fkfj	firm
fkfjlh	firmly
fkfjs	virus
fkfld	rifle
fkfsg	first
fkg1	fit
fkg2	rib
fkgajkh	vitamin
fkgal	vital
fkgdf	fiber
fkgglh	ribbon
fkghdss	fitness
fkghg1	right
fkghg2	fight
fkghgdf	fighter
fkghgkhg	fighting
fkgjal	ritual
fkgjfd	figure
fkhahdd	finance
fkhahdkal	financial
fkhal	final
fkhallh	finally
fkhd1	find
fkhd2	fine
fkhdkhg	finding
fkhg	ring
fkhgdf	finger
fkhksh	finish
fkj	rim
fkl	rip
fkld	file
fklg	riot
fklgdf	filter
fklj	film
fkll	fill
fkllagd1	village
fkllagd2	violate
fkllagklh	violation
fklldhdd	violence
fklldhg	violent
fks	fix
fksd	rise
fksdal	fiscal
fksdd	fixed
fksg	fist
fksh	fish
fkshdfjah	fisherman
fkshkhg	fishing
fksjal	visual
fksk	risk
fkskg	visit
fkskgld	visible
fkskglf	visitor
fkskh	risky
fksklh	vision
flad	road
flaflf	flavor
flag1	flag
flag2	flat
flajd	flame
flash	flash
fld	rod
fldal	vocal
fldd	flee
flddg	fleet
fldjs	focus
fldk	rock
fldkdg	rocket
fldsh	flesh
fldskgklkgh	flexibility
fldskgld	flexible
flf	for
flfdd	force
flfdfdf	forever
flfdhdad	forehead
flfdkgh	foreign
flfdkghdf	foreigner
flfdsg	forest
flfgdg	forget
flfgh1	forth
flfgh2	forty
flfgjhagdlh	fortunately
flfgjhd	fortune
flfgkd	forbid
flfgkfd	forgive
flfj	form
flfjag	format
flfjagklh	formation
flfjal	formal
flfjdf	former
flfjdflh	formerly
flfjj	forum
flfjjla	formula
flfk	fork
flfsafd	forward
flg	fog
flgd	vote
flgdf	voter
flgkhg	voting
flglg	robot
flh	fly
flhal	royal
flhkhg	flying
fljah	roman
fljahdd	romance
fljahgkd	romantic
fljf	four
fljfgh	fourth
fljgd	route
fljgh	rough
fljghlh	roughly
fljgkhd	routine
fljgkhdlh	routinely
fljhd1	round
fljhd2	found
fljhdagklh	foundation
fljhddf	founder
fljkd	fluid
flkdd	voice
flkghg	flight
flkl	flip
fllag	float
flld1	food
flld2	role
flld3	rope
flld4	fold
fllf	roof
fllg1	foot
fllg2	root
fllggall	football
fllj	room
flljf	flour
flljhgafh	voluntary
flljhgddf	volunteer
flljjd	volume
fllk	folk
flll1	roll
flll2	fool
fllld	flood
flllf	floor
flllkhg	rolling
flllls	follow
fllllskhg	following
flls	flow
fllsdf	flower
fls	row
flsd	rose
flsgdf	foster
fs	vs
g-shkfg	t-shirt
gaad	gaze
gad	bad
gadgdfka	bacteria
gadgkd	tactic
gadk	back
gadkgfljhd	background
gadkhafd	backyard
gadkld	tackle
gadlh	badly
gaf	bar
gafagd	garage
gafd	bare
gafddh	garden
gafdlh	barely
gaffdl	barrel
gaffkdf	barrier
gafgagd	garbage
gafgdg	target
gafh	barn
gaflkd	garlic
gag1	bag
gag2	bat
gag3	tag
gagd	gate
gaggdfh	battery
gaggld	battle
gagh1	baby
gagh2	bath
gaghdf	gather
gaghdfkhg	gathering
gaghfllj	bathroom
gagld	table
gagldslllh	tablespoon
gah1	gay
gah2	ban
gah3	bay
gahaha	banana
gahd	band
gahg	gang
gahk1	bank
gahk2	tank
gahkdf	banker
gahkfjlgdh	bankruptcy
gahkkhg	banking
gajd	game
gakd1	take
gakd2	bake
gakh	gain
gakl	tail
gal1	gap
gal2	tap
galahdd	balance
galahddd	balanced
galash	galaxy
gald1	tape
gald2	tale
galdhg	talent
galdhgdd	talented
galk	talk
gall1	ball
gall2	tall
galldfh	gallery
galllg	ballot
gallllh	balloon
gas1	tax
gas2	gas
gasd	base
gasdgall	baseball
gasdjdhg	basement
gasgd	taste
gask	task
gaskd	basic
gaskdallh	basically
gaskdg	basket
gaskdggall	basketball
gasks	basis
gaslahdf	taxpayer
gasllkhd	gasoline
gd	be
gda	tea
gdadh1	teach
gdadh2	beach
gdadhdf	teacher
gdadhkhg	teaching
gdaf1	bear
gdaf2	tear
gdaf3	gear
gdafd	beard
gdag	beat
gdah	bean
gdaj1	team
gdaj2	beam
gdajgh	beauty
gdajgkfjl	beautiful
gdajjagd	teammate
gdasg	beast
gdaslllh	teaspoon
gdd1	bed
gdd2	bee
gddajsd	because
gddf1	beer
gddf2	beef
gddfllj	bedroom
gddh	teen
gddhagd	teenage
gddhagdf	teenager
gddhhkajd	technique
gddhhkdal	technical
gddhhkdkah	technician
gddhhlllgh	technology
gddhhlllgkdal	technological
gddljd	become
gdffakh	terrain
gdffkfkd	terrific
gdffkgld	terrible
gdffkglfh	territory
gdffkglh	terribly
gdfflf	terror
gdfflfksg	terrorist
gdfflfksj	terrorism
gdfj	term
gdfjah	german
gdfjs	terms
gdflfd	before
gdg1	get
gdg2	bet
gdg3	beg
gdggdf	better
gdgkh	begin
gdgkhhkhg	beginning
gdgsddh	between
gdh	ten
gdhafd	behave
gdhafklf	behavior
gdhafklfal	behavioral
gdhalf	behalf
gdhd1	tend
gdhd2	bend
gdhd3	gene
gdhdagh	beneath
gdhddf1	gender
gdhddf2	tender
gdhddhdh	tendency
gdhdfagd	generate
gdhdfagklh	generation
gdhdfal	general
gdhdfallh	generally
gdhdfkg	benefit
gdhdfljs	generous
gdhdgkd	genetic
gdhdh	bench
gdhfd	genre
gdhg	tent
gdhgld	gentle
gdhgldjah	gentleman
gdhglh	gently
gdhhks	tennis
gdhjkhd	genuine
gdhkhd	behind
gdhkjs	genius
gdhlhd	beyond
gdhsklh	tension
gdjldfagjfd	temperature
gdjlld	temple
gdjllfafh	temporary
gdkhg	being
gdldfksklh	television
gdldlhlhd	telephone
gdldsdlld	telescope
gdlg	belt
gdlkdf	belief
gdlkdfd	believe
gdll1	tell
gdll2	bell
gdllh	belly
gdllhg	belong
gdlls	below
gdsg1	best
gdsg2	test
gdsg3	text
gdsggllk	textbook
gdsgjfd1	gesture
gdsgjfd2	texture
gdsgkfh	testify
gdsgkhg	testing
gdsgkjlhh	testimony
gdskdd	beside
gdskdds	besides
gf	tv
gfadd1	trade
gfadd2	grade
gfadd3	trace
gfadd4	grace
gfadjagd	graduate
gfadjagklh	graduation
gfadjallh	gradually
gfadk	track
gfadkgklh	tradition
gfadkgklhal	traditional
gfadkgklhallh	traditionally
gfadkhg	trading
gfafd1	grave
gfafd2	brave
gfafdl	travel
gfafdldf	traveler
gfaffkd	traffic
gfafkgh	gravity
gfag	grab
gfagddh	tragedy
gfagdfjl	grateful
gfagkd	tragic
gfah1	gray
gfah2	tray
gfahd1	grand
gfahd2	brand
gfahddhkld	grandchild
gfahdfaghdf	grandfather
gfahdh	branch
gfahdjlghdf	grandmother
gfahdlafdhg	grandparent
gfahg	grant
gfahsadgklh	transaction
gfahsfdf	transfer
gfahsflfj	transform
gfahsflfjagklh	transformation
gfahsjkg	transmit
gfahsjkssklh	transmission
gfahskg	transit
gfahskgklh	transition
gfahslagd	translate
gfahslagklh	translation
gfahsllfg	transport
gfahsllfgagklh	transportation
gfajja	trauma
gfakd	brake
gfakg	trait
gfakh1	brain
gfakh2	train
gfakh3	grain
gfakhdf	trainer
gfakhkhg	training
gfakl	trail
gfakldf	trailer
gfal	trap
gfald	grape
gfash	trash
gfasl	grasp
gfass	grass
gfdad	bread
gfdag1	great
gfdag2	treat
gfdagdsg	greatest
gfdagh1	breath
gfdagh2	treaty
gfdaghd	breathe
gfdaghkhg	breathing
gfdagjdhg	treatment
gfdaglh	greatly
gfdak	break
gfdakfasg	breakfast
gfdasg	breast
gfdasjfd	treasure
gfdd	tree
gfddad	breeze
gfddg	greet
gfddh	green
gfddk	greek
gfdhd	trend
gfdjdhdljs	tremendous
gfh	try
gfjd	true
gfjdk	truck
gfjgal	brutal
gfjgh	truth
gfjhk	trunk
gfjlh	truly
gfjsg	trust
gfjsh	brush
gfkal	trial
gfkdd	bride
gfkdf1	brief
gfkdf2	grief
gfkdflh	briefly
gfkdgd	bridge
gfkdk1	trick
gfkdk2	brick
gfkgal	tribal
gfkgd	tribe
gfkggdf	trigger
gfkghg	bright
gfkgksh	british
gfkh	grin
gfkhg	bring
gfkj	trim
gfkjjlh	triumph
gfkl1	trip
gfkl2	grip
gfkllkahg	brilliant
gflad	broad
gfladdasg	broadcast
gflddfh	grocery
gflghdf	brother
gflhad	bronze
gfljgld	trouble
gfljgldd	troubled
gfljhd	ground
gfljl	group
gflkdf	broker
gflkdh	broken
gfllkdal	tropical
gflll	troop
gfls	grow
gflsgh	growth
gflsh	brown
gflskhg	growing
gflss	gross
gh	by
ghag	that
ghah	than
ghahk	thank
ghahks	thanks
ghahksgkfkhg	thanksgiving
ghd	the
ghdagdf	theater
ghdfalh	therapy
ghdfalksg	therapist
ghdfd	there
ghdfdflfd	therefore
ghdfdgh	thereby
ghdh1	they
ghdh2	then
ghdj	them
ghdjd	theme
ghdjsdlfds	themselves
ghdkf	their
ghdlfdgkdal	theoretical
ghdlfh	theory
ghdlllgh	theology
ghdlllgkdal	theological
ghdsd	these
ghfdad	thread
ghfdag	threat
ghfdagdh	threaten
ghfdd	three
ghfdshlld	threshold
ghfkfd	thrive
ghflag	throat
ghfljgh	through
ghfljghljg	throughout
ghfls	throw
ghj	gym
ghjjg	thumb
ghjs	thus
ghkdk	thick
ghkfd	third
ghkfgh	thirty
ghkgh	thigh
ghkh	thin
ghkhg	thing
ghkhk	think
ghkhkkhg	thinking
ghks	this
ghld	type
ghlfljghlh	thoroughly
ghljgh	though
ghljghg	thought
ghljsahd	thousand
ghlkdal	typical
ghlkdallh	typically
ghlsd	those
ghlsg	ghost
gjafahgdd	guarantee
gjafd	guard
gjddh	buddy
gjdgdg	budget
gjdk1	buck
gjdk2	tuck
gjdkdg	bucket
gjdsg	guest
gjdss	guess
gjfdaj	bureau
gjfddh	burden
gjfh1	turn
gjfh2	burn
gjfh3	bury
gjfhkhg	burning
gjfkdh	turkey
gjg1	but
gjg2	bug
gjg3	gut
gjgd	tube
gjgg	butt
gjggdf	butter
gjggdfflh	butterfly
gjggld	bubble
gjgglh	button
gjh1	guy
gjh2	buy
gjh3	gun
gjhd	tune
gjhdf	buyer
gjhdh	bunch
gjhhdl	tunnel
gjjlf	tumor
gjkdahdd	guidance
gjkdd	guide
gjkddlkhd	guideline
gjkgaf	guitar
gjkld	build
gjklddf	builder
gjkldkhg	building
gjklg	guilt
gjklgh	guilty
gjlg	bulb
gjlk	bulk
gjll	bull
gjlldg	bullet
gjs	bus
gjsh1	busy
gjsh2	bush
gjskhdss	business
gjskhdssjah	businessman
gkahg	giant
gkas	bias
gkd1	tie
gkd2	bid
gkdd	tide
gkdhdld	bicycle
gkdkdg	ticket
gkfd1	give
gkfd2	bird
gkfd3	tire
gkfdd	tired
gkfdh	given
gkfg	gift
gkfgdd	gifted
gkfgh	birth
gkfghdah	birthday
gkfl	girl
gkflffkdhd	girlfriend
gkg1	big
gkg2	bit
gkgd	bite
gkggdf	bitter
gkghg	tight
gkghgdh	tighten
gkghglh	tightly
gkgld1	title
gkgld2	bible
gkhd	bind
gkhh	tiny
gkjd	time
gkjgdf	timber
gkjkhg	timing
gkkd	bike
gkl	tip
gkld	tile
gklgfalhh	biography
gkll1	bill
gkll2	till
gkllklh	billion
gklllgh	biology
gklllgkdal	biological
gkshll	bishop
gkssjd	tissue
gl1	to
gl2	go
glad	glad
gladd	blade
gladk	black
glafd	board
glag1	boat
glag2	goat
glahdd	glance
glahk	blank
glahkdg	blanket
glajd	blame
glal	goal
glasg1	boast
glasg2	blast
glass	glass
gld1	god
gld2	toe
gldah	today
gldh	body
gldhd	blend
gldss	bless
gldsskhg	blessing
glfddf	border
glfdfh	govern
glfdfhjdhg	government
glfdfhlf	governor
glffls	borrow
glfh	born
glfkhg	boring
glgaddl	tobacco
glgal	total
glgallh	totally
glgdghdf	together
glggld	bottle
glgglj	bottom
glgh	both
glghdf	bother
glh1	boy
glh2	toy
glhd1	bone
glhd2	bond
glhd3	tone
glhffkdhd	boyfriend
glhgjd	tongue
glhjs	bonus
glhkghg	tonight
gljagl	tomato
gljd	blue
gljdh	touch
gljdhdlsh	touchdown
gljf	tour
gljfhajdhg	tournament
gljfksg	tourist
gljfksj	tourism
gljg	bomb
gljgh	tough
gljgkhg	bombing
gljhdafh	boundary
gljhdd	bounce
gljlffls	tomorrow
glkhd	blind
glkhk	blink
glkjlsd	glimpse
glkl	boil
glkldg	toilet
gll1	too
gll2	top
glld1	good
glld2	gold
glld3	bold
gllddh	golden
glldfagd	tolerate
glldfahdd	tolerance
glldk	block
gllf	golf
gllfd	glove
gllfh	glory
gllg1	boot
gllg2	bolt
gllgal	global
gllgd	globe
gllgh1	tooth
gllgh2	booth
gllhd	blond
gllj	boom
gllk	book
gllkd	topic
glll1	tool
glll2	toll
gllld	blood
gllldh	bloody
glls	blow
gllsg	boost
gls1	box
gls2	bow
glsafd	toward
glsafds	towards
glsdf	tower
glsdl	towel
glsh	town
glskd	toxic
glsl	bowl
glss1	boss
glss2	toss
gsdhgh	twenty
gsdhgkdgh	twentieth
gsdlfd	twelve
gskdd	twice
gskh	twin
gsksg	twist
gsl	two
gsl-ghkfds	two-thirds
ha	ha
haaafd	hazard
hafassjdhg	harassment
hafd1	have
hafd2	hard
hafd3	yard
hafdlh	hardly
hafdsafd	hardware
haffagkfd	narrative
haffdsg	harvest
haffls	narrow
hafj	harm
hafjlhh	harmony
hafsh	harsh
hag	hat
hagd	hate
hagjfal	natural
hagjfallh	naturally
hagjfd	nature
hagkfd	native
hagkg	habit
hagkgag	habitat
hagklh	nation
hagklhal	national
hagklhskdd	nationwide
hah	hay
hahd	hand
hahdfjl	handful
hahdld	handle
hahdsljd	handsome
hahg	hang
hajd	name
hajl	haul
hakdd	naked
hakf	hair
hakl	nail
half	half
halfsah	halfway
hall	hall
halldh	happen
hallh	happy
hallkhdss	happiness
hallklh	happily
hallsah	hallway
hasgh	nasty
hd	he
hdad	head
hdadadhd	headache
hdadajafgdfs	headquarters
hdadlkhd	headline
hdaf1	year
hdaf2	hear
hdaf3	near
hdafdh	heaven
hdafg	heart
hdafgh	nearby
hdafh	heavy
hdafkhg	hearing
hdafklh	heavily
hdaflh	nearly
hdag1	heat
hdag2	neat
hdah	yeah
hdal	heal
hdalgh	health
hdalgh-dafd	health-care
hdalghh	healthy
hddd	need
hdddld	needle
hdddssafh	necessary
hdddssafklh	necessarily
hdddsskgh	necessity
hddk	neck
hddl	heel
hdf	her
hdfd	here
hdfdf	never
hdfdfghdldss	nevertheless
hdffd	nerve
hdffljs	nervous
hdfg	herb
hdfkgagd	heritage
hdfl	hero
hdfs	hers
hdfsdlf	herself
hdg1	yet
hdg2	net
hdgagkfd	negative
hdglgkagd	negotiate
hdglgkagklh	negotiation
hdgslfk	network
hdh	hey
hdhdd	hence
hdjgfal	neutral
hdkghdf	neither
hdkghg	height
hdkghglf	neighbor
hdkghglfhlld	neighborhood
hdkghglfkhg	neighboring
hdljdg	helmet
hdlkdllgdf	helicopter
hdll1	help
hdll2	hell
hdll3	yell
hdllfjl	helpful
hdlll	hello
hdllls	yellow
hds1	new
hds2	yes
hdsg1	next
hdsg2	nest
hdsgdfdah	yesterday
hdskgagd	hesitate
hdslh	newly
hdss	news
hdsslaldf	newspaper
hhllghdsks	hypothesis
hjdldaf	nuclear
hjffh	hurry
hjffkdahd	hurricane
hjfg	hurt
hjfsd	nurse
hjg1	nut
hjg2	hug
hjgd	huge
hjgfkdhg	nutrient
hjh	huh
hjhdfdd	hundred
hjhg	hunt
hjhgdf1	hunter
hjhgdf2	hunger
hjhgfh	hungry
hjhgkhg	hunting
hjjah	human
hjjahkgh	humanity
hjjdfljs	numerous
hjjgdf	number
hjjlf	humor
hjsgahd	husband
hk	hi
hkdd1	nice
hkdd2	hide
hkdddh	hidden
hkdld	yield
hkfd	hire
hkg	hit
hkgh	high
hkgh-gddh	high-tech
hkghg	night
hkghgjafd	nightmare
hkghlh	highly
hkghlkghg	highlight
hkghsah	highway
hkhd	nine
hkhg	hint
hkj	him
hkjsdlf	himself
hkkd	hike
hkl	hip
hkll	hill
hks	his
hksglfh	history
hksglfkah	historian
hksglfkd	historic
hksglfkdal	historical
hksglfkdallh	historically
hkslahkd	hispanic
hl	no
hld	nod
hldkdh	hockey
hlf	nor
hlfdl	novel
hlffkgld	horrible
hlfflf	horror
hlfgh	north
hlfghdasg	northeast
hlfghdfh	northern
hlfghsdsg	northwest
hlfh	horn
hlfj	norm
hlfjal	normal
hlfjallh	normally
hlfjlhd	hormone
hlfkalh	horizon
hlfsd	horse
hlg1	not
hlg2	hot
hlgd	note
hlgdgllk	notebook
hlgdl	hotel
hlghkhg	nothing
hlgkdd	notice
hlgklh	notion
hlgldh	nobody
hlhd	none
hlhdghdldss	nonetheless
hlhdh	honey
hlhdsg	honest
hlhdsglh	honestly
hlhlf	honor
hlhlflfkg	nonprofit
hlj	you
hljd	home
hljdlahd	homeland
hljdldss	homeless
hljdslfk	homework
hljf1	your
hljf2	hour
hljfs	yours
hljfsdlf	yourself
hljgh	youth
hljhg	young
hljhgsgdf	youngster
hljkhagklh	nomination
hljkhdd	nominee
hljsd	house
hljsdhlld	household
hljskhg	housing
hlksd	noise
hlld1	hold
hlld2	hope
hlld3	hole
hlldfjllh	hopefully
hllh1	holy
hllh2	noon
hllk	hook
hllkdah	holiday
hls1	now
hls2	how
hlsd	nose
hlsdfdf	however
hlsg	host
hlsgagd	hostage
hlsgkld	hostile
hlshdfd	nowhere
hlslkgal	hospital
jaaa	jazz
jad	mad
jadhkhd	machine
jadkdg	jacket
jaf	jar
jafdh	march
jaffh	marry
jaffkagd	marriage
jaffkdd	married
jafgkh	margin
jafgld	marble
jafk	mark
jafkdf	marker
jafkdg	market
jafkdgkhg	marketing
jafkdglladd	marketplace
jafkhd	marine
jagaakhd	magazine
jagd	mate
jagdfkal	material
jagdh	match
jaggdf	matter
jagh	math
jaghdgkd	magnetic
jaghdjagkds	mathematics
jaghkgjdd	magnitude
jagkd	magic
jah1	man
jah2	may
jahagd	manage
jahagdf	manager
jahagdjdhg	management
jahagkhg	managing
jahdagd	mandate
jahgd	maybe
jahh	many
jahhdf	manner
jahjfadgjfdf	manufacturer
jahjfadgjfkhg	manufacturing
jahkljlagd	manipulate
jahlf	mayor
jahsklh	mansion
jajlf	major
jajlfkgh	majority
jakd	make
jakdf	maker
jakdjl	makeup
jakh	main
jakhgakh	maintain
jakhgdhahdd	maintenance
jakhlh	mainly
jakhsgfdaj	mainstream
jakl1	mail
jakl2	jail
jal	map
jalahdsd	japanese
jald	male
jall	mall
jas	jaw
jasgdf	master
jask	mask
jaskjjj	maximum
jass	mass
jasskfd	massive
jd	me
jdag	meat
jdah	mean
jdahgkjd	meantime
jdahkhg	meaning
jdahkhgfjl	meaningful
jdahs	jeans
jdahshkld	meanwhile
jdal	meal
jdasjfd	measure
jdasjfdjdhg	measurement
jddal	medal
jddg	meet
jddgkhg	meeting
jddhahkd	mechanic
jddhahkdal	mechanical
jddhahksj	mechanism
jddka	media
jddkdagklh	medication
jddkdal	medical
jddkdkhd	medicine
jddkjj	medium
jdfd	mere
jdfdhahg	merchant
jdfdlh	merely
jdfkg	merit
jdg	jet
jdgal	metal
jdgalhlf	metaphor
jdgdf	meter
jdgfllllkgah	metropolitan
jdghld	method
jdhgal	mental
jdhgallh	mentally
jdhgklh	mention
jdhglf	mentor
jdhj	menu
jdjgdf	member
jdjgdfshkl	membership
jdjlfh	memory
jdlg	melt
jds	jew
jdsdlfh	jewelry
jdskdah	mexican
jdsksh	jewish
jdss	mess
jdssagd	message
jf	mr
jfgah	urban
jfgd	urge
jfs	mrs
jgklkad	utilize
jgklkgh	utility
jglh	ugly
jh1	my
jh2	uh
jhagld	unable
jhddf	under
jhddfgakd	undertake
jhddfgakh	uncertain
jhddfgakhgh	uncertainty
jhddfgfadjagd	undergraduate
jhddfgl	undergo
jhddfjkhd	undermine
jhddflhkhg	underlying
jhddfsgahd	understand
jhddfsgahdkhg	understanding
jhdjlllhjdhg	unemployment
jhdld	uncle
jhdlfdf	uncover
jhdljflfgagld	uncomfortable
jhdslddgdd	unexpected
jhfakf	unfair
jhflfgjhagdlh	unfortunately
jhflld	unfold
jhgh	myth
jhgkl	until
jhhallh	unhappy
jhjsjal	unusual
jhkajd	unique
jhkfdfsal	universal
jhkfdfsd	universe
jhkfdfskgh	university
jhkflfj	uniform
jhkg	unit
jhkgd	unite
jhkgdd	united
jhkgh	unity
jhkhlsh	unknown
jhklh	union
jhldss	unless
jhlfdddddhgdd	unprecedented
jhlkkd	unlike
jhlkkdlh	unlikely
jhsdlf	myself
jhsgdfh	mystery
jhsgdfkljs	mysterious
jj-hjj	mm-hmm
jjd	mud
jjdgd	judge
jjdgjdhg	judgment
jjdh	much
jjdkdkal	judicial
jjfddf	murder
jjfh	jury
jjfksdkdgklh	jurisdiction
jjflf	juror
jjggdf	mutter
jjgjal	mutual
jjhgld	jungle
jjhkdklal	municipal
jjhklf	junior
jjjl	jump
jjkdd	juice
jjlgklld	multiple
jjsdjj	museum
jjsdld	muscle
jjsg1	just
jjsg2	must
jjsgkdd	justice
jjsgkfh	justify
jjshfllj	mushroom
jjskd	music
jjskdal	musical
jjskdkah	musician
jjslkj	muslim
jkddld	middle
jkdhkghg	midnight
jkdsg	midst
jkfadld	miracle
jkfflf	mirror
jkgfagklh	migration
jkghg	might
jkhd1	mind
jkhd2	mine
jkhdfal	mineral
jkhjgd	minute
jkhkjal	minimal
jkhkjjj	minimum
jkhkjkad	minimize
jkhksgdf	minister
jkhksgfh	ministry
jkhlf	minor
jkhlfkgh	minority
jkld	mild
jklk	milk
jklkgafh	military
jkll	mill
jkllklh	million
jks	mix
jksdd	mixed
jksgakd	mistake
jksgjfd	mixture
jkss	miss
jksskhg	missing
jksskld	missile
jkssklh	mission
jkssklhafh	missionary
jl	up
jldagd	update
jldd	mode
jlddfagd	moderate
jlddfh	modern
jlddl	model
jlddsg	modest
jldkfh	modify
jlfal	moral
jlfd1	more
jlfd2	move
jlfdjdhg	movement
jlfdlfdf	moreover
jlfgalkgh	mortality
jlfggagd	mortgage
jlfhkhg	morning
jlfkd	movie
jlg	job
jlghdf	mother
jlgkfagd	motivate
jlgkfagklh	motivation
jlgkfd	motive
jlgkjagd	ultimate
jlgkjagdlh	ultimately
jlgkld	mobile
jlgklh	motion
jlglf	motor
jlh	joy
jlhdh	money
jlhgh	month
jlhghlh	monthly
jlhjjdhg	monument
jlhkdh	monkey
jlhkglf	monitor
jlhsgdf	monster
jlj	mom
jljdhg	moment
